,,,,,
% cln1x,Qin (m^3/s),Ta0 (K),z (m),cpoxide (mol/m^3),cpglycol (mol/m^3)
1.1775,0.005,277,1.1775,1551.0725707929541,48.92742920704568
1.1775,0.003,277,1.1775,1518.4541698453147,81.54583015468502
1.1775,0.007,277,1.1775,1564.9677725325764,35.03222746742403
1.1775,0.005,288,1.1775,1551.0026200348468,48.997379965154146
1.1775,0.005,267,1.1775,1551.117733201866,48.88226679813364
1.1925000000000001,0.005,277,1.1925000000000001,1550.4209574404474,49.57904255955238
1.1925000000000001,0.003,277,1.1925000000000001,1517.3425461454974,82.65745385450242
1.1925000000000001,0.007,277,1.1925000000000001,1564.5059692895497,35.494030710450446
1.1925000000000001,0.005,288,1.1925000000000001,1550.3496067572298,49.65039324277116
1.1925000000000001,0.005,267,1.1925000000000001,1550.4671424598923,49.532857540107514
1.2075,0.005,277,1.2075,1549.7685743629434,50.23142563705653
1.2075,0.003,277,1.2075,1516.2289016609138,83.77109833908592
1.2075,0.007,277,1.2075,1564.043747168163,35.956252831837155
1.2075,0.005,288,1.2075,1549.695810115322,50.30418988467853
1.2075,0.005,267,1.2075,1549.8157936555735,50.18420634442636
1.2225,0.005,277,1.2225,1549.1154203261035,50.88457967389647
1.2225,0.003,277,1.2225,1515.1132307756689,84.88676922433112
1.2225,0.007,277,1.2225,1563.5811057115457,36.41889428845437
1.2225,0.005,288,1.2225,1549.0412288103494,50.95877118965171
1.2225,0.005,267,1.2225,1549.1636855981058,50.836314401894086
1.2374999999999998,0.005,277,1.2374999999999998,1548.4615062099929,51.538493790006996
1.2374999999999998,0.003,277,1.2374999999999998,1513.995559767316,86.00444023268395
1.2374999999999998,0.007,277,1.2374999999999998,1563.118051069158,36.88194893084222
1.2374999999999998,0.005,288,1.2374999999999998,1548.3858739078144,51.61412609218644
1.2374999999999998,0.005,267,1.2374999999999998,1548.5108289919804,51.48917100801924
1.2525,0.005,277,1.2525,1547.8068302311422,52.19316976885737
1.2525,0.003,277,1.2525,1512.8758816557277,87.12411834427228
1.2525,0.007,277,1.2525,1562.6545825223884,37.34541747761165
1.2525,0.005,288,1.2525,1547.7297436186705,52.27025638133016
1.2525,0.005,267,1.2525,1547.8572220363353,52.14277796366443
1.2675,0.005,277,1.2675,1547.151390283993,52.848609716006926
1.2675,0.003,277,1.2675,1511.7541886128424,88.24581138715786
1.2675,0.007,277,1.2675,1562.190699,37.80930080050021
1.2675,0.005,288,1.2675,1547.0728358571105,52.92716414289059
1.2675,0.005,267,1.2675,1547.2028625811263,52.79713741887322
1.2825,0.005,277,1.2825,1546.4951839698988,53.50481603010118
1.2825,0.003,277,1.2825,1510.630472044482,89.36952795551815
1.2825,0.007,277,1.2825,1561.7264000895805,38.27359991
1.2825,0.005,288,1.2825,1546.4151482646143,53.58485173538715
1.2825,0.005,267,1.2825,1546.547748160816,53.45225183918414
1.2974999999999999,0.005,277,1.2974999999999999,1545.8382086580013,54.161791341998544
1.2974999999999999,0.003,277,1.2974999999999999,1509.5047227550315,90.49527724496873
1.2974999999999999,0.007,277,1.2974999999999999,1561.261684072033,38.73831592796717
1.2974999999999999,0.005,288,1.2974999999999999,1545.7566782639906,54.24332173601117
1.2974999999999999,0.005,267,1.2974999999999999,1545.8918760628833,54.10812393711648
1.3125,0.005,277,1.3125,1545.1804405164805,54.819559483519306
1.3125,0.003,277,1.3125,1508.3768754051255,91.62312459487431
1.3125,0.007,277,1.3125,1560.7965385597304,39.20346144026959
1.3125,0.005,288,1.3125,1545.0974017201993,54.902598279801126
1.3125,0.005,267,1.3125,1545.2352226707917,54.76477732920807
1.3275000000000001,0.005,277,1.3275000000000001,1544.5218933766052,55.478106623394936
1.3275000000000001,0.003,277,1.3275000000000001,1507.246964323077,92.75303567692339
1.3275000000000001,0.007,277,1.3275000000000001,1560.3309713742979,39.66902862570243
1.3275000000000001,0.005,288,1.3275000000000001,1544.4373328098286,55.56266719017284
1.3275000000000001,0.005,267,1.3275000000000001,1544.5778014854056,55.42219851459462
1.3425,0.005,277,1.3425000000000002,1543.862568624852,56.13743137514792
1.3425,0.003,277,1.3425000000000002,1506.1149909934984,93.88500900650172
1.3425,0.007,277,1.3425000000000002,1559.8649835807669,40.13501642
1.3425,0.005,288,1.3425000000000002,1543.7764730308631,56.223526969138135
1.3425,0.005,267,1.3425000000000002,1543.919613762986,56.08038623701363
1.3575,0.005,277,1.3575,1543.202463591983,56.79753640801678
1.3575,0.003,277,1.3575,1504.9809461492086,95.01905385079141
1.3575,0.007,277,1.3575,1559.398574040282,40.601425959718014
1.3575,0.005,288,1.3575,1543.1148197314242,56.88518026857644
1.3575,0.005,267,1.3575,1543.2606567862958,56.739343213704046
1.3725,0.005,277,1.3725,1542.5415758379825,57.45842416201758
1.3725,0.003,277,1.3725,1503.8448210681102,96.15517893188985
1.3725,0.007,277,1.3725,1558.9317417321995,41.06825826780083
1.3725,0.005,288,1.3725,1542.4523704641842,57.54762953581716
1.3725,0.005,267,1.3725,1542.6009280935555,57.39907190644478
1.3875000000000002,0.005,277,1.3875000000000004,1541.8799032167954,58.120096783204566
1.3875000000000002,0.003,277,1.3875000000000004,1502.7066076979036,97.29339230209675
1.3875000000000002,0.007,277,1.3875000000000004,1558.4644857922672,41.53551420773285
1.3875000000000002,0.005,288,1.3875000000000004,1541.789123048859,58.21087695114127
1.3875000000000002,0.005,267,1.3875000000000004,1541.9404255448057,58.05957445519419
1.4025,0.005,277,1.4025,1541.2174396182174,58.782560381782275
1.4025,0.003,277,1.4025,1501.5662872633648,98.43371273663527
1.4025,0.007,277,1.4025,1557.9968032218123,42.00319677818751
1.4025,0.005,288,1.4025,1541.1250712428323,58.874928757168824
1.4025,0.005,267,1.4025,1541.2791431228916,58.720856877108254
1.4175,0.005,277,1.4175,1540.554166340622,59.44583365937792
1.4175,0.003,277,1.4175,1500.4238071405257,99.57619285947457
1.4175,0.007,277,1.4175,1557.5286842516919,42.47131575
1.4175,0.005,288,1.4175,1540.460195968135,59.53980403186578
1.4175,0.005,267,1.4175,1540.6170624246647,59.38293757533513
1.4324999999999999,0.005,277,1.4324999999999999,1539.8901034393004,60.10989656
1.4324999999999999,0.003,277,1.4324999999999999,1499.279218046156,100.7207819538438
1.4324999999999999,0.007,277,1.4324999999999999,1557.0601399853258,42.93986001467426
1.4324999999999999,0.005,288,1.4324999999999999,1539.7945175493846,60.20548245061613
1.4324999999999999,0.005,267,1.4324999999999999,1539.954203276113,60.045796723886774
1.4475,0.005,277,1.4475,1539.2252504638968,60.77474954
1.4475,0.003,277,1.4475,1498.1325159325997,101.86748406740047
1.4475,0.007,277,1.4475,1556.5911704284522,43.408829571547834
1.4475,0.005,288,1.4475,1539.1280354915782,60.871964508422636
1.4475,0.005,267,1.4475,1539.2905652812915,60.70943471870828
1.4625,0.005,277,1.4625,1538.5597375245688,61.440262475431346
1.4625,0.003,277,1.4625,1496.983937879374,103.0160621206262
1.4625,0.007,277,1.4625,1556.1218641043083,43.878135895692125
1.4625,0.005,288,1.4625,1538.4608809280548,61.53911907194524
1.4625,0.005,267,1.4625,1538.6262779355234,61.373722064476496
1.4775,0.005,277,1.4775,1537.893718966924,62.106281033075916
1.4775,0.003,277,1.4775,1495.8337608978109,104.16623910218917
1.4775,0.007,277,1.4775,1555.652327453325,44.34767254667513
1.4775,0.005,288,1.4775,1537.793208289788,62.20679171021301
1.4775,0.005,267,1.4775,1537.9614949401985,62.03850505980121
1.4925,0.005,277,1.4925,1537.2316093593233,62.76839064067686
1.4925,0.003,277,1.4925,1494.6900967426104,105.30990325738955
1.4925,0.007,277,1.4925,1555.1855543274248,44.81444567257517
1.4925,0.005,288,1.4925,1537.1294722194325,62.87052778
1.4925,0.005,267,1.4925,1537.300606834527,62.69939316547315
